Enrollment ID,Course Name,Student ID,Enrollment Timestamp,Completion Status
3644,Mobile Computing,609,2023-12-04 10:43:23,In Progress
3645,Introduction to Data Science,1036,2024-02-26 10:43:23,Completed
3646,Mobile Computing,1215,2023-11-21 10:43:23,Completed
3647,Mobile Computing,186,2024-01-11 10:43:23,Completed
3648,CPP,336,2023-10-25 10:43:23,Completed
3649,Introduction to Data Science,444,2023-11-14 10:43:23,Completed
3650,Mobile Computing,587,2023-11-03 10:43:23,Completed
3651,Mobile Computing,464,2023-11-03 10:43:23,In Progress
3652,CPP,445,2024-02-05 10:43:23,Completed
3653,CPP,630,2024-09-19 10:43:23,Completed
3654,CPP,1014,2024-03-08 10:43:23,In Progress
3655,CPP,82,2023-11-02 10:43:23,Completed
3656,Mobile Computing,963,2024-09-22 10:43:23,In Progress
3657,CPP,31,2023-11-14 10:43:23,Completed
3658,Introduction to Data Science,1620,2023-10-16 10:43:23,In Progress
3659,CPP,1614,2023-12-15 10:43:23,In Progress
3660,Introduction to Data Science,670,2024-07-29 10:43:23,Completed
3661,Introduction to Data Science,1589,2024-05-31 10:43:23,In Progress
3662,Introduction to Data Science,312,2023-11-06 10:43:23,Completed
3663,Mobile Computing,1107,2023-12-31 10:43:23,Completed
3664,Mobile Computing,318,2024-02-07 10:43:23,In Progress
3665,Introduction to Data Science,979,2024-04-15 10:43:23,Completed
3666,Introduction to Data Science,397,2024-02-25 10:43:23,Completed
3667,Mobile Computing,1673,2024-09-15 10:43:23,Completed
3668,Mobile Computing,1248,2024-02-07 10:43:23,Completed
3669,CPP,168,2023-11-10 10:43:23,Completed
3670,Mobile Computing,1089,2023-10-31 10:43:23,In Progress
3671,Introduction to Data Science,38,2023-12-21 10:43:23,Completed
3672,CPP,984,2024-05-04 10:43:23,In Progress
3673,Mobile Computing,772,2023-12-07 10:43:23,Completed
3674,CPP,785,2024-04-09 10:43:23,Completed
3675,CPP,153,2024-05-15 10:43:23,In Progress
3676,CPP,527,2024-02-22 10:43:23,Completed
3677,CPP,1125,2024-07-12 10:43:23,Completed
3678,Introduction to Data Science,1316,2023-12-29 10:43:23,Completed
3679,Introduction to Data Science,613,2024-04-11 10:43:23,In Progress
3680,CPP,1773,2023-10-15 10:43:23,Completed
3681,Mobile Computing,1073,2024-03-22 10:43:23,Completed
3682,CPP,855,2024-03-12 10:43:23,Completed
3683,Introduction to Data Science,173,2023-10-11 10:43:23,Completed
3684,Mobile Computing,132,2024-01-14 10:43:23,Completed
3685,CPP,389,2023-09-29 10:43:23,Completed
3686,CPP,1183,2023-09-25 10:43:23,Completed
3687,CPP,1269,2024-01-02 10:43:23,Completed
3688,CPP,853,2024-08-30 10:43:23,In Progress
3689,CPP,1870,2024-06-13 10:43:23,In Progress
3690,CPP,1497,2024-04-25 10:43:23,In Progress
3691,Mobile Computing,1109,2023-10-08 10:43:23,In Progress
3692,Mobile Computing,1518,2024-08-07 10:43:23,Completed
3693,CPP,1703,2024-01-19 10:43:23,In Progress
3694,Introduction to Data Science,1369,2024-09-19 10:43:23,Completed
3695,Introduction to Data Science,172,2023-10-02 10:43:23,Completed
3696,Mobile Computing,1276,2023-11-12 10:43:23,Completed
3697,CPP,394,2024-07-13 10:43:23,In Progress
3698,Introduction to Data Science,314,2023-10-27 10:43:23,Completed
3699,Mobile Computing,1896,2024-03-30 10:43:23,In Progress
3700,Introduction to Data Science,1521,2023-10-16 10:43:23,In Progress
3701,Introduction to Data Science,1615,2024-01-02 10:43:23,In Progress
3702,Mobile Computing,714,2024-06-26 10:43:23,Completed
3703,Introduction to Data Science,1358,2024-01-30 10:43:23,Completed
3704,Introduction to Data Science,136,2023-11-12 10:43:23,In Progress
3705,Introduction to Data Science,1611,2024-05-18 10:43:23,Completed
3706,Introduction to Data Science,626,2024-06-25 10:43:23,In Progress
3707,Introduction to Data Science,1483,2024-09-17 10:43:23,Completed
3708,CPP,508,2024-06-09 10:43:23,In Progress
3709,CPP,1737,2024-04-03 10:43:23,Completed
3710,Introduction to Data Science,1398,2024-02-22 10:43:23,Completed
3711,Introduction to Data Science,320,2023-10-27 10:43:23,Completed
3712,CPP,659,2024-08-19 10:43:23,In Progress
3713,Mobile Computing,724,2024-08-09 10:43:23,Completed
3714,CPP,1704,2024-04-17 10:43:23,Completed
3715,CPP,885,2024-03-20 10:43:23,In Progress
3716,Introduction to Data Science,1807,2023-11-12 10:43:23,Completed
3717,CPP,1351,2024-06-12 10:43:23,In Progress
3718,Introduction to Data Science,1741,2024-06-20 10:43:23,In Progress
3719,Mobile Computing,1058,2024-04-10 10:43:23,Completed
3720,Mobile Computing,1344,2023-10-19 10:43:23,In Progress
3721,CPP,1681,2024-03-05 10:43:23,In Progress
3722,Introduction to Data Science,1380,2023-11-16 10:43:23,In Progress
3723,Mobile Computing,835,2024-01-09 10:43:23,In Progress
3724,CPP,1358,2024-04-04 10:43:23,In Progress
3725,CPP,982,2023-10-11 10:43:23,Completed
3726,CPP,1342,2023-11-15 10:43:23,Completed
3727,Mobile Computing,651,2024-05-12 10:43:23,Completed
3728,CPP,356,2023-12-30 10:43:23,Completed
3729,Introduction to Data Science,604,2024-03-01 10:43:23,Completed
3730,Introduction to Data Science,114,2024-03-14 10:43:23,In Progress
3731,CPP,1542,2023-11-27 10:43:23,Completed
3732,CPP,1353,2024-02-11 10:43:23,Completed
3733,Mobile Computing,412,2024-08-21 10:43:23,In Progress
3734,Introduction to Data Science,450,2024-03-20 10:43:23,Completed
3735,Introduction to Data Science,1181,2024-08-31 10:43:23,In Progress
3736,CPP,1019,2024-02-25 10:43:23,In Progress
3737,CPP,342,2023-11-21 10:43:23,In Progress
3738,Mobile Computing,279,2023-12-14 10:43:23,Completed
3739,Mobile Computing,1887,2024-07-24 10:43:23,In Progress
3740,Mobile Computing,281,2024-01-04 10:43:23,In Progress
3741,CPP,537,2024-08-04 10:43:23,In Progress
3742,CPP,1563,2024-02-08 10:43:23,In Progress
3743,Mobile Computing,734,2024-06-16 10:43:23,Completed
3744,CPP,1934,2023-12-22 10:43:23,Completed
3745,CPP,1024,2024-04-01 10:43:23,In Progress
3746,Introduction to Data Science,1864,2023-11-05 10:43:23,Completed
3747,Mobile Computing,1790,2024-08-22 10:43:23,In Progress
3748,CPP,1277,2024-08-28 10:43:23,Completed
3749,Mobile Computing,449,2024-06-02 10:43:23,Completed
3750,CPP,268,2024-06-23 10:43:23,In Progress
3751,Introduction to Data Science,772,2024-04-22 10:43:23,Completed
3752,Mobile Computing,635,2023-12-05 10:43:23,Completed
3753,Mobile Computing,811,2023-09-25 10:43:23,In Progress
3754,Introduction to Data Science,429,2024-07-08 10:43:23,Completed
3755,Mobile Computing,1550,2024-06-12 10:43:23,Completed
3756,Mobile Computing,266,2024-09-02 10:43:23,In Progress
3757,CPP,583,2024-09-18 10:43:23,In Progress
3758,Mobile Computing,1399,2024-05-27 10:43:23,Completed
3759,Introduction to Data Science,475,2023-10-09 10:43:23,Completed
3760,Introduction to Data Science,274,2023-10-11 10:43:23,In Progress
3761,Introduction to Data Science,1261,2024-01-31 10:43:23,Completed
3762,Introduction to Data Science,1599,2024-09-21 10:43:23,Completed
3763,Introduction to Data Science,779,2024-03-12 10:43:23,In Progress
3764,Introduction to Data Science,770,2024-02-04 10:43:23,In Progress
3765,Mobile Computing,1741,2024-07-10 10:43:23,Completed
3766,Mobile Computing,1510,2023-12-11 10:43:23,In Progress
3767,CPP,917,2024-09-02 10:43:23,Completed
3768,CPP,1409,2023-11-14 10:43:23,In Progress
3769,Introduction to Data Science,638,2024-07-23 10:43:23,In Progress
3770,Mobile Computing,1140,2024-03-12 10:43:23,In Progress
3771,Introduction to Data Science,2,2023-09-27 10:43:23,In Progress
3772,Introduction to Data Science,643,2024-05-30 10:43:23,Completed
3773,Introduction to Data Science,351,2024-05-18 10:43:23,Completed
3774,CPP,481,2024-04-16 10:43:23,Completed
3775,Introduction to Data Science,353,2024-01-05 10:43:23,Completed
3776,Introduction to Data Science,1953,2024-02-11 10:43:23,Completed
3777,Introduction to Data Science,1427,2024-06-15 10:43:23,In Progress
3778,Introduction to Data Science,535,2023-12-26 10:43:23,Completed
3779,Introduction to Data Science,1989,2023-11-12 10:43:23,Completed
3780,CPP,451,2024-05-15 10:43:23,In Progress
3781,Introduction to Data Science,459,2023-12-13 10:43:23,In Progress
3782,Mobile Computing,1242,2024-05-16 10:43:23,Completed
3783,Mobile Computing,1096,2024-09-09 10:43:23,In Progress
3784,CPP,86,2024-08-13 10:43:23,In Progress
3785,Mobile Computing,1418,2023-10-26 10:43:23,Completed
3786,Introduction to Data Science,562,2024-08-16 10:43:23,Completed
3787,CPP,52,2024-04-10 10:43:23,In Progress
3788,CPP,1020,2024-03-20 10:43:23,Completed
3789,Mobile Computing,1849,2024-03-04 10:43:23,In Progress
3790,CPP,151,2024-05-10 10:43:23,Completed
3791,CPP,817,2024-08-05 10:43:23,In Progress
3792,Mobile Computing,1937,2024-03-27 10:43:23,In Progress
3793,Mobile Computing,1352,2024-08-30 10:43:23,In Progress
3794,CPP,802,2024-07-02 10:43:23,In Progress
3795,Mobile Computing,1479,2024-04-10 10:43:23,Completed
3796,CPP,1819,2023-11-03 10:43:23,In Progress
3797,Mobile Computing,1622,2024-07-02 10:43:23,In Progress
3798,Mobile Computing,1535,2024-04-23 10:43:23,Completed
3799,Mobile Computing,1824,2023-11-28 10:43:23,In Progress
3800,Introduction to Data Science,361,2024-07-22 10:43:23,Completed
3801,Mobile Computing,1845,2024-01-21 10:43:23,Completed
3802,CPP,1542,2024-06-21 10:43:23,Completed
3803,Introduction to Data Science,1703,2024-06-25 10:43:23,Completed
3804,Mobile Computing,15,2024-05-09 10:43:23,In Progress
3805,Introduction to Data Science,1411,2024-08-23 10:43:23,Completed
3806,Mobile Computing,722,2023-09-27 10:43:23,Completed
3807,Introduction to Data Science,424,2024-07-15 10:43:23,In Progress
3808,Mobile Computing,612,2024-07-30 10:43:23,In Progress
3809,Mobile Computing,1017,2024-09-18 10:43:23,Completed
3810,CPP,1271,2023-12-12 10:43:23,Completed
3811,CPP,1330,2024-03-04 10:43:23,In Progress
3812,CPP,252,2024-08-26 10:43:23,In Progress
3813,Mobile Computing,783,2023-10-27 10:43:23,Completed
3814,CPP,1124,2024-03-04 10:43:23,In Progress
3815,Introduction to Data Science,987,2024-06-26 10:43:23,In Progress
3816,CPP,6,2024-07-16 10:43:23,Completed
3817,CPP,1944,2024-07-05 10:43:23,Completed
3818,Mobile Computing,930,2024-02-01 10:43:23,In Progress
3819,Mobile Computing,1997,2024-06-05 10:43:23,Completed
3820,CPP,314,2024-05-13 10:43:23,Completed
3821,Mobile Computing,293,2023-11-12 10:43:23,In Progress
3822,CPP,590,2024-01-09 10:43:23,Completed
3823,CPP,1170,2024-07-21 10:43:23,In Progress
3824,Mobile Computing,596,2023-10-25 10:43:23,In Progress
3825,Introduction to Data Science,26,2023-09-26 10:43:23,In Progress
3826,Mobile Computing,480,2024-04-16 10:43:23,Completed
3827,Introduction to Data Science,1294,2023-11-23 10:43:23,In Progress
3828,Introduction to Data Science,404,2023-11-13 10:43:23,In Progress
3829,Mobile Computing,908,2023-11-08 10:43:23,Completed
3830,Mobile Computing,1131,2024-06-17 10:43:23,Completed
3831,Mobile Computing,1998,2024-05-29 10:43:23,Completed
3832,CPP,993,2023-12-06 10:43:23,Completed
3833,CPP,1459,2023-10-08 10:43:23,Completed
3834,CPP,73,2024-09-06 10:43:23,In Progress
3835,Introduction to Data Science,258,2024-07-23 10:43:23,Completed
3836,CPP,1619,2024-05-20 10:43:23,Completed
3837,Introduction to Data Science,839,2024-03-05 10:43:23,Completed
3838,Introduction to Data Science,125,2024-02-06 10:43:23,In Progress
3839,CPP,943,2024-08-30 10:43:23,In Progress
3840,Mobile Computing,1296,2023-10-01 10:43:23,Completed
3841,Introduction to Data Science,180,2024-09-10 10:43:23,Completed
3842,Mobile Computing,346,2024-09-14 10:43:23,Completed
3843,CPP,1740,2023-10-05 10:43:23,In Progress
3844,CPP,1588,2024-09-14 10:43:23,Completed
3845,Introduction to Data Science,214,2024-08-22 10:43:23,Completed
3846,Mobile Computing,1176,2024-08-18 10:43:23,In Progress
3847,Introduction to Data Science,1030,2024-09-01 10:43:23,Completed
3848,Introduction to Data Science,74,2024-07-15 10:43:23,In Progress
3849,Mobile Computing,662,2023-11-06 10:43:23,Completed
3850,CPP,829,2023-09-28 10:43:23,Completed
3851,Introduction to Data Science,1463,2024-07-26 10:43:23,In Progress
3852,CPP,929,2024-06-27 10:43:23,In Progress
3853,Mobile Computing,1632,2024-02-02 10:43:23,In Progress
3854,CPP,251,2024-04-02 10:43:23,Completed
3855,Introduction to Data Science,157,2024-08-24 10:43:23,Completed
3856,Introduction to Data Science,910,2024-08-10 10:43:23,In Progress
3857,Mobile Computing,998,2024-02-03 10:43:23,Completed
3858,CPP,1903,2024-04-06 10:43:23,Completed
3859,CPP,33,2024-06-04 10:43:23,In Progress
3860,CPP,594,2024-06-19 10:43:23,In Progress
3861,Introduction to Data Science,744,2024-02-07 10:43:23,In Progress
3862,Introduction to Data Science,52,2024-03-18 10:43:23,Completed
3863,CPP,1012,2024-01-24 10:43:23,In Progress
3864,Mobile Computing,676,2024-08-15 10:43:23,Completed
3865,Introduction to Data Science,1678,2024-02-11 10:43:23,Completed
3866,Introduction to Data Science,1140,2023-12-06 10:43:23,In Progress
3867,Introduction to Data Science,608,2023-11-03 10:43:23,In Progress
3868,Introduction to Data Science,1882,2024-09-14 10:43:23,In Progress
3869,Mobile Computing,1932,2023-12-01 10:43:23,In Progress
3870,Mobile Computing,904,2024-03-16 10:43:23,In Progress
3871,Introduction to Data Science,1569,2024-04-30 10:43:23,Completed
3872,CPP,229,2024-06-14 10:43:23,Completed
3873,CPP,355,2024-09-07 10:43:23,Completed
3874,CPP,835,2024-05-09 10:43:23,Completed
3875,Mobile Computing,1982,2024-01-29 10:43:23,Completed
3876,CPP,1131,2024-02-25 10:43:23,In Progress
3877,CPP,602,2024-09-22 10:43:23,Completed
3878,CPP,1160,2024-04-23 10:43:23,Completed
3879,CPP,1887,2024-02-13 10:43:23,Completed
3880,Introduction to Data Science,1457,2023-10-07 10:43:23,Completed
3881,CPP,1692,2024-06-05 10:43:23,Completed
3882,Introduction to Data Science,1722,2024-01-10 10:43:23,Completed
3883,CPP,1029,2024-06-19 10:43:23,Completed
3884,Mobile Computing,1028,2024-05-13 10:43:23,In Progress
3885,Introduction to Data Science,286,2024-04-23 10:43:23,In Progress
3886,CPP,915,2024-06-20 10:43:23,In Progress
3887,CPP,141,2023-11-21 10:43:23,In Progress
3888,Introduction to Data Science,1036,2024-05-05 10:43:23,Completed
3889,Mobile Computing,150,2024-06-28 10:43:23,Completed
3890,Mobile Computing,1436,2024-02-25 10:43:23,Completed
3891,Introduction to Data Science,1487,2024-04-19 10:43:23,In Progress
3892,CPP,1593,2023-12-20 10:43:23,Completed
3893,Introduction to Data Science,722,2024-03-26 10:43:23,Completed
3894,Mobile Computing,581,2024-04-19 10:43:23,Completed
3895,Mobile Computing,122,2024-03-02 10:43:23,Completed
3896,CPP,561,2024-08-12 10:43:23,Completed
3897,CPP,1217,2024-05-29 10:43:23,In Progress
3898,CPP,583,2023-12-29 10:43:23,In Progress
3899,CPP,1122,2024-08-07 10:43:23,Completed
3900,Introduction to Data Science,1553,2024-04-26 10:43:23,In Progress
3901,Mobile Computing,1603,2024-02-02 10:43:23,In Progress
3902,CPP,1167,2024-05-05 10:43:23,Completed
3903,CPP,16,2023-11-15 10:43:23,Completed
3904,Mobile Computing,733,2024-09-15 10:43:23,In Progress
3905,CPP,1906,2024-06-15 10:43:23,Completed
3906,Mobile Computing,1928,2024-07-01 10:43:23,In Progress
3907,Introduction to Data Science,466,2024-04-15 10:43:23,Completed
3908,CPP,1508,2024-06-06 10:43:23,In Progress
3909,CPP,1492,2024-04-07 10:43:23,Completed
3910,Introduction to Data Science,862,2023-12-02 10:43:23,Completed
3911,Mobile Computing,580,2023-11-30 10:43:23,In Progress
3912,Introduction to Data Science,1383,2023-10-01 10:43:23,In Progress
3913,Introduction to Data Science,1644,2024-04-13 10:43:23,Completed
3914,CPP,971,2024-05-07 10:43:23,Completed
3915,Mobile Computing,682,2024-06-18 10:43:23,In Progress
3916,Introduction to Data Science,884,2024-03-21 10:43:23,In Progress
3917,Mobile Computing,887,2023-10-09 10:43:23,Completed
3918,Mobile Computing,1157,2024-02-12 10:43:23,In Progress
3919,CPP,1908,2024-03-13 10:43:23,Completed
3920,Introduction to Data Science,1048,2024-03-13 10:43:23,Completed
3921,Mobile Computing,592,2024-03-22 10:43:23,In Progress
3922,CPP,1110,2024-06-15 10:43:23,Completed
3923,CPP,1952,2024-03-28 10:43:23,Completed
3924,CPP,714,2024-04-08 10:43:23,Completed
3925,Introduction to Data Science,1093,2024-07-18 10:43:23,Completed
3926,Mobile Computing,164,2024-02-03 10:43:23,Completed
3927,CPP,33,2024-01-31 10:43:23,In Progress
3928,Introduction to Data Science,1152,2024-05-28 10:43:23,In Progress
3929,Introduction to Data Science,1960,2024-03-02 10:43:23,In Progress
3930,CPP,657,2024-03-07 10:43:23,Completed
3931,Introduction to Data Science,939,2023-10-08 10:43:23,In Progress
3932,Introduction to Data Science,1377,2024-05-03 10:43:23,In Progress
3933,CPP,1000,2024-08-03 10:43:23,In Progress
3934,Mobile Computing,1544,2024-06-15 10:43:23,Completed
3935,Introduction to Data Science,1053,2023-10-08 10:43:23,In Progress
3936,Introduction to Data Science,1834,2024-08-09 10:43:23,Completed
3937,CPP,295,2024-01-31 10:43:23,In Progress
3938,Mobile Computing,1949,2024-07-18 10:43:23,Completed
3939,CPP,1109,2024-01-16 10:43:23,In Progress
3940,Mobile Computing,1386,2024-07-02 10:43:23,Completed
3941,Mobile Computing,935,2023-11-13 10:43:23,Completed
3942,Introduction to Data Science,1082,2024-04-26 10:43:23,Completed
3943,CPP,996,2024-02-26 10:43:23,In Progress
3944,CPP,403,2023-11-18 10:43:23,In Progress
3945,Introduction to Data Science,861,2023-11-12 10:43:23,Completed
3946,CPP,1394,2024-07-12 10:43:23,In Progress
3947,Mobile Computing,1023,2024-07-14 10:43:23,In Progress
3948,Introduction to Data Science,966,2024-07-21 10:43:23,Completed
3949,CPP,1238,2024-01-01 10:43:23,In Progress
3950,Introduction to Data Science,701,2023-12-09 10:43:23,Completed
3951,Introduction to Data Science,547,2024-05-03 10:43:23,Completed
3952,CPP,883,2024-03-18 10:43:23,In Progress
3953,Mobile Computing,1039,2024-03-03 10:43:23,In Progress
3954,Introduction to Data Science,1917,2024-04-27 10:43:23,Completed
3955,Introduction to Data Science,1209,2024-08-28 10:43:23,In Progress
3956,CPP,1995,2024-03-27 10:43:23,In Progress
3957,CPP,1216,2024-08-14 10:43:23,In Progress
3958,Mobile Computing,1069,2024-07-07 10:43:23,In Progress
3959,Mobile Computing,206,2024-06-14 10:43:23,Completed
3960,Introduction to Data Science,116,2023-12-11 10:43:23,Completed
3961,Introduction to Data Science,282,2024-02-02 10:43:23,Completed
3962,CPP,939,2023-12-31 10:43:23,Completed
3963,Introduction to Data Science,446,2024-03-26 10:43:23,Completed
3964,Mobile Computing,866,2024-01-09 10:43:23,Completed
3965,Introduction to Data Science,1718,2024-06-27 10:43:23,In Progress
3966,CPP,1443,2024-01-23 10:43:23,In Progress
3967,Introduction to Data Science,734,2024-08-18 10:43:23,Completed
3968,Mobile Computing,705,2023-11-16 10:43:23,Completed
3969,CPP,863,2024-01-01 10:43:23,In Progress
3970,CPP,773,2024-05-09 10:43:23,Completed
3971,CPP,1127,2024-02-25 10:43:23,Completed
3972,Introduction to Data Science,1735,2023-11-28 10:43:23,Completed
3973,Mobile Computing,476,2024-03-13 10:43:23,Completed
3974,CPP,407,2024-09-03 10:43:23,In Progress
3975,Mobile Computing,1980,2024-07-09 10:43:23,Completed
3976,Introduction to Data Science,522,2024-06-02 10:43:23,Completed
3977,Mobile Computing,1469,2024-06-20 10:43:23,In Progress
3978,Mobile Computing,478,2024-06-20 10:43:23,Completed
3979,Introduction to Data Science,1780,2024-03-14 10:43:23,Completed
3980,Mobile Computing,1300,2024-07-19 10:43:23,Completed
3981,Mobile Computing,1025,2024-04-04 10:43:23,Completed
3982,CPP,1288,2023-10-14 10:43:23,Completed
3983,Mobile Computing,752,2024-07-10 10:43:23,In Progress
3984,CPP,1175,2024-01-17 10:43:23,Completed
3985,Mobile Computing,1269,2023-10-23 10:43:23,In Progress
3986,CPP,388,2024-04-16 10:43:23,Completed
3987,CPP,1852,2024-05-25 10:43:23,In Progress
3988,Mobile Computing,10,2024-06-08 10:43:23,In Progress
3989,CPP,1804,2024-02-12 10:43:23,Completed
3990,CPP,1018,2024-01-22 10:43:23,In Progress
3991,Mobile Computing,1501,2023-11-13 10:43:23,In Progress
3992,Introduction to Data Science,95,2024-03-31 10:43:23,In Progress
3993,CPP,1563,2023-12-09 10:43:23,In Progress
3994,CPP,774,2024-09-06 10:43:23,Completed
3995,Introduction to Data Science,1282,2024-06-04 10:43:23,In Progress
3996,CPP,393,2024-02-14 10:43:23,Completed
3997,Mobile Computing,985,2024-01-24 10:43:23,In Progress
3998,Introduction to Data Science,529,2024-06-09 10:43:23,In Progress
3999,Mobile Computing,635,2024-08-01 10:43:23,In Progress
4000,Mobile Computing,1567,2023-12-04 10:43:23,Completed
4001,Introduction to Data Science,1892,2024-09-20 10:43:23,In Progress
4002,Introduction to Data Science,1714,2024-01-08 10:43:23,In Progress
4003,Introduction to Data Science,26,2024-07-08 10:43:23,In Progress
4004,CPP,1442,2024-06-30 10:43:23,Completed
4005,CPP,1124,2024-07-12 10:43:23,Completed
4006,CPP,1815,2024-03-02 10:43:23,Completed
4007,Mobile Computing,430,2024-04-21 10:43:23,In Progress
4008,Mobile Computing,577,2024-07-26 10:43:23,In Progress
4009,CPP,781,2024-01-12 10:43:23,Completed
4010,CPP,1281,2024-08-03 10:43:23,Completed
4011,CPP,82,2023-12-28 10:43:23,In Progress
4012,Introduction to Data Science,212,2024-06-10 10:43:23,Completed
4013,Introduction to Data Science,1694,2023-09-27 10:43:23,Completed
4014,CPP,1064,2023-10-15 10:43:23,Completed
4015,Introduction to Data Science,1328,2023-12-16 10:43:23,In Progress
4016,Mobile Computing,1102,2024-07-12 10:43:23,In Progress
4017,CPP,1736,2024-03-26 10:43:23,In Progress
4018,CPP,1985,2024-09-06 10:43:23,Completed
4019,Introduction to Data Science,1542,2024-08-17 10:43:23,In Progress
4020,Introduction to Data Science,1920,2023-10-13 10:43:23,In Progress
4021,Introduction to Data Science,95,2024-07-25 10:43:23,In Progress
4022,CPP,96,2024-03-18 10:43:23,Completed
4023,Mobile Computing,895,2023-12-01 10:43:23,In Progress
4024,Mobile Computing,540,2024-04-08 10:43:23,In Progress
4025,Mobile Computing,1188,2024-03-05 10:43:23,In Progress
4026,Introduction to Data Science,912,2024-08-11 10:43:23,Completed
4027,Introduction to Data Science,257,2024-04-28 10:43:23,In Progress
4028,Introduction to Data Science,560,2024-07-01 10:43:23,Completed
4029,Mobile Computing,811,2024-03-09 10:43:23,In Progress
4030,Introduction to Data Science,1475,2024-04-11 10:43:23,In Progress
4031,Mobile Computing,1077,2024-07-28 10:43:23,In Progress
4032,Introduction to Data Science,647,2024-08-03 10:43:23,Completed
4033,Introduction to Data Science,467,2024-03-14 10:43:23,In Progress
4034,Introduction to Data Science,828,2024-05-03 10:43:23,In Progress
4035,CPP,773,2024-07-31 10:43:23,In Progress
4036,Mobile Computing,361,2024-03-29 10:43:23,Completed
4037,CPP,1984,2024-05-25 10:43:23,Completed
4038,Introduction to Data Science,1559,2024-08-29 10:43:23,In Progress
4039,CPP,952,2024-02-13 10:43:23,Completed
4040,CPP,1015,2024-09-18 10:43:23,In Progress
4041,Mobile Computing,1108,2023-10-14 10:43:23,Completed
4042,CPP,1440,2024-06-10 10:43:23,In Progress
4043,CPP,1344,2024-05-31 10:43:23,In Progress
4044,Mobile Computing,1236,2023-11-09 10:43:23,Completed
4045,Mobile Computing,1580,2024-02-06 10:43:23,In Progress
4046,CPP,1252,2023-09-30 10:43:23,In Progress
4047,Introduction to Data Science,163,2024-06-02 10:43:23,In Progress
4048,CPP,875,2023-10-27 10:43:23,In Progress
4049,Mobile Computing,1417,2024-02-07 10:43:23,Completed
4050,CPP,1390,2024-02-25 10:43:23,In Progress
4051,CPP,898,2024-07-12 10:43:23,Completed
4052,Mobile Computing,1872,2023-11-19 10:43:23,In Progress
4053,Introduction to Data Science,1366,2024-08-17 10:43:23,In Progress
4054,Mobile Computing,1261,2023-11-29 10:43:23,Completed
4055,CPP,648,2024-06-09 10:43:23,Completed
4056,Introduction to Data Science,679,2024-08-08 10:43:23,Completed
4057,Introduction to Data Science,1447,2024-07-27 10:43:23,In Progress
4058,Introduction to Data Science,1949,2024-01-12 10:43:23,Completed
4059,Mobile Computing,607,2024-05-04 10:43:23,In Progress
4060,Introduction to Data Science,1017,2024-01-28 10:43:23,Completed
4061,Mobile Computing,1461,2023-10-18 10:43:23,Completed
4062,CPP,761,2024-05-12 10:43:23,Completed
4063,Mobile Computing,1532,2024-06-04 10:43:23,Completed
4064,Mobile Computing,1107,2024-03-17 10:43:23,In Progress
4065,Mobile Computing,1959,2023-11-11 10:43:23,In Progress
4066,Introduction to Data Science,1664,2024-08-01 10:43:23,Completed
4067,Introduction to Data Science,1570,2024-05-19 10:43:23,Completed
4068,Mobile Computing,1946,2023-10-23 10:43:23,Completed
4069,CPP,1298,2024-01-28 10:43:23,Completed
4070,CPP,1655,2024-09-12 10:43:23,In Progress
4071,Introduction to Data Science,627,2023-12-09 10:43:23,Completed
4072,CPP,1258,2023-09-28 10:43:23,Completed
4073,Introduction to Data Science,1948,2024-01-14 10:43:23,In Progress
4074,Mobile Computing,1823,2024-05-12 10:43:23,In Progress
4075,Introduction to Data Science,1396,2024-08-06 10:43:23,In Progress
4076,CPP,78,2024-04-27 10:43:23,In Progress
4077,Mobile Computing,314,2023-11-17 10:43:23,Completed
4078,Mobile Computing,1808,2023-11-26 10:43:23,Completed
4079,Introduction to Data Science,12,2024-03-16 10:43:23,Completed
4080,CPP,1545,2024-04-22 10:43:23,Completed
4081,Introduction to Data Science,1860,2024-06-20 10:43:23,Completed
4082,Mobile Computing,1521,2024-03-19 10:43:23,In Progress
4083,CPP,1800,2024-04-10 10:43:23,In Progress
4084,Mobile Computing,1230,2023-11-08 10:43:23,In Progress
4085,CPP,500,2023-12-13 10:43:23,Completed
4086,Mobile Computing,257,2024-07-23 10:43:23,In Progress
4087,Mobile Computing,1894,2024-01-15 10:43:23,In Progress
4088,CPP,942,2024-02-22 10:43:23,Completed
4089,CPP,942,2024-06-22 10:43:23,Completed
4090,CPP,1362,2024-03-18 10:43:23,In Progress
4091,CPP,153,2023-10-29 10:43:23,In Progress
4092,Mobile Computing,1480,2024-09-10 10:43:23,In Progress
4093,Introduction to Data Science,49,2024-05-16 10:43:23,In Progress
4094,Introduction to Data Science,1785,2024-07-23 10:43:23,Completed
4095,Introduction to Data Science,533,2023-12-01 10:43:23,In Progress
4096,Mobile Computing,939,2024-05-18 10:43:23,In Progress
4097,Mobile Computing,617,2024-02-11 10:43:23,Completed
4098,CPP,1399,2024-02-26 10:43:23,Completed
4099,Introduction to Data Science,588,2023-12-01 10:43:23,Completed
4100,CPP,626,2024-06-11 10:43:23,In Progress
4101,CPP,40,2024-04-20 10:43:23,Completed
4102,Introduction to Data Science,1055,2024-02-20 10:43:23,In Progress
4103,Mobile Computing,1132,2024-08-24 10:43:23,In Progress
4104,Mobile Computing,104,2024-04-26 10:43:23,Completed
4105,Introduction to Data Science,583,2024-08-07 10:43:23,In Progress
4106,Mobile Computing,1124,2024-09-09 10:43:23,Completed
